year,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,nflgrade,college,
2008,QB,6,3,75,213,0,0,4.53,0,0,4.42,0,33.5,110,0,0,San Diego,5
2008,WR,6,2,74,210,0,0,4.58,0,0,4.26,0,32.5,121,0,0,Kentucky,7
2008,SS,6,1,73,207,0,0,4.41,0,0,0,0,32,127,27,0,Arkansas State,2
2008,RB,5,10,70,207,0,0,4.44,0,0,4.19,0,33.5,124,0,0,Arkansas,1
2008,DE,6,5,77,273,0,0,4.76,0,0,4.32,0,25.5,123,18,0,Eastern Michigan,2
2008,OC,6,4,76,293,0,0,5.24,0,0,4.58,0,21,98,23,0,Wake Forest,6
2008,TE,6,4,76,271,0,0,5.06,0,0,4.66,0,26.5,107,23,0,,0
2008,OLB,6,2,74,239,0,0,4.58,0,0,3.98,0,34,126,29,0,Purdue,4
2008,OLB,6,2,74,242,0,0,4.67,0,0,4.23,0,34,119,26,0,Brigham Young,4
2008,OT,6,5,77,343,0,0,5.27,0,0,0,0,26,0,31,0,Northern Iowa,7
2008,TE,6,2,74,242,0,0,4.53,0,0,4.14,0,38,131,26,0,Purdue,1
2008,QB,6,4,76,241,0,0,4.99,0,0,4.35,0,24,107,0,0,,0
2008,FS,6,1,73,205,0,0,4.59,0,0,4.41,0,30.5,112,15,0,,0
2008,CB,5,11,71,192,0,0,4.31,0,0,4.31,0,34,127,14,0,Penn State,4
2008,DE,6,6,78,287,0,0,4.95,0,0,4.69,0,27,114,24,0,Hampton,3
2008,ILB,6,2,74,238,0,0,4.85,0,0,4.55,0,28.5,113,27,0,Arizona,6
2008,DT,6,1,73,304,0,0,5.09,0,0,4.49,0,30.5,103,35,0,Notre Dame,2
2008,CB,6,1,73,200,0,0,4.41,0,0,4.3,0,31,120,15,0,Auburn,2
2008,OC,6,2,74,298,0,0,5.25,0,0,4.56,0,23,104,0,0,Bowling Green,4
2008,ILB,6,1,73,246,0,0,4.79,0,0,4.56,0,24.5,105,23,0,Oklahoma,2
2008,DE,6,3,75,272,0,0,4.75,0,0,4.21,0,34,124,0,0,Virginia,1
2008,OT,6,7,79,313,0,0,5.22,0,0,4.73,0,27.5,102,37,0,Michigan,1
2008,CB,5,11,71,201,0,0,4.54,0,0,4.38,0,33.5,116,16,0,San Jose State,4
2008,RB,6,1,73,226,0,0,4.68,0,0,0,0,28,111,22,0,,0
2008,WR,6,1,73,181,0,0,4.59,0,0,4.27,0,32,117,16,0,Michigan,3
2008,OLB,6,1,73,227,0,0,4.71,0,0,0,0,0,0,27,0,,0
2008,DE,6,3,75,290,0,0,5.05,0,0,4.7,0,24.5,112,26,0,,0
2008,ILB,6,1,73,242,0,0,4.54,0,0,4.29,0,32,114,0,0,Tennessee,1
2008,WR,6,2,74,205,0,0,4.61,0,0,4.48,0,29,112,0,0,,0
2008,ILB,6,1,73,249,0,0,4.74,0,0,4.31,0,26,110,24,0,,0
2008,DT,6,1,73,293,0,0,5.47,0,0,4.73,0,21.5,97,23,0,,0
2008,RB,6,1,73,211,0,0,4.33,0,0,0,0,33,128,0,0,Arkansas,1
2008,OG,6,4,76,311,0,0,5.38,0,0,4.72,0,23,101,30,0,Pittsburgh,4
2008,CB,5,10,70,190,0,0,4.38,0,0,4.1,0,33.5,121,17,0,Troy,1
2008,CB,5,10,70,188,0,0,4.53,0,0,0,0,29.5,109,11,0,,0
2008,RB,5,9,69,203,0,0,4.69,0,0,0,0,25.5,109,0,0,,0
2008,RB,5,10,70,225,0,0,4.41,0,0,4.18,0,33.5,117,26,0,Illinois,1
2008,CB,6,1,73,198,0,0,4.39,0,0,4.14,0,37.5,129,23,0,Eastern Kentucky,3
2008,WR,6,4,76,222,0,0,4.56,2.68,1.6,4.3,7.08,34.5,119,9,0,Arkansas,7
2008,DT,6,4,76,305,0,0,4.84,0,0,4.55,0,28,105,31,0,Maryland,4
2008,TE,6,6,78,233,0,0,4.74,0,0,4.43,0,27,110,16,0,,0
2008,WR,5,11,71,195,0,0,4.47,0,0,4.3,0,28,120,0,0,Wake Forest,5
2008,QB,6,4,76,231,0,0,5.07,0,0,4.6,0,26.5,108,16,0,,0
2008,FS,6,1,73,205,0,0,4.5,0,0,4.41,0,33,119,21,0,North Carolina State,3
2008,QB,6,3,75,223,0,0,4.68,0,0,0,0,24.5,109,18,0,,0
2008,OG,6,4,76,320,0,0,5.38,0,0,4.89,0,21.5,100,29,0,Utah State,4
2008,WR,6,3,75,217,32.5,10,4.51,2.59,1.5,4.35,7.03,31,123,0,0,Kansas State,2
2008,OT,6,5,77,341,0,0,5.22,0,0,4.68,0,25.5,109,31,0,Nebraska,5
2008,QB,6,5,77,225,0,0,4.61,0,0,4.38,0,31,113,0,0,San Diego State,3
2008,OLB,6,1,73,238,0,0,4.67,0,0,0,0,29.5,118,26,0,,0
2008,DT,6,5,77,347,0,0,5.32,0,0,4.95,0,23,104,32,0,Texas,5
2008,RB,5,11,71,228,0,0,4.52,0,0,0,0,31,112,17,0,Northwest Missouri State,6
2008,DE,6,2,74,249,0,0,4.9,0,0,4.23,0,29.5,108,24,0,,0
2008,OT,6,6,78,322,0,0,5.55,0,0,0,0,22.5,102,27,0,Pittsburgh,1
2008,FS,5,11,71,192,0,0,4.59,0,0,4.44,0,29,111,19,0,,0
2008,RB,6,1,73,224,0,0,4.47,0,0,4.29,0,34,125,19,0,Toledo,6
2008,FS,6,2,74,212,0,0,4.48,0,0,4.27,0,32.5,121,19,0,Miami (FL),1
2008,OC,6,4,76,301,0,0,4.99,0,0,4.47,0,25,110,29,0,Arizona State,2
2008,OT,6,8,80,312,0,0,5.3,0,0,4.86,0,26,112,24,0,,0
2008,CB,5,11,71,188,0,0,4.37,0,0,4.07,0,34,123,18,0,Indiana,2
2008,DT,6,2,74,292,0,0,5.1,0,0,4.87,0,22.5,108,23,0,Virginia Tech,5
2008,DT,6,3,75,301,0,0,5.09,0,0,0,0,25.5,100,28,0,North Carolina State,5
2008,OG,6,5,77,315,0,0,5.16,0,0,5.14,0,25.5,108,28,0,USC,2
2008,OG,6,5,77,301,0,0,5.33,0,0,4.53,0,23,108,21,0,,0
2008,WR,5,9,69,201,0,0,4.48,0,0,4.32,0,34.5,130,20,0,,0
2008,RB,5,8,68,199,0,0,4.42,0,0,4.2,0,31.5,119,23,0,Rutgers,2
2008,OC,6,5,77,295,0,0,5.22,0,0,4.69,0,26.5,107,22,0,Buffalo,7
2008,OT,6,7,79,320,0,0,5.45,0,0,5.16,0,25.5,100,24,0,Clemson,6
2008,CB,5,11,71,194,0,0,4.64,0,0,4.36,0,0,114,14,0,,0
2008,OG,6,5,77,320,0,0,5.42,0,0,4.56,0,28.5,106,26,0,Northern Iowa,3
2008,WR,6,1,73,200,0,0,4.59,0,0,4.32,0,30,118,0,0,,0
2008,FS,6,1,73,210,0,0,4.53,0,0,4.15,0,38,123,16,0,,0
2008,WR,6,1,73,202,0,0,4.69,0,0,4.77,0,27.5,115,0,0,Utah State,6
2008,OT,6,5,77,297,0,0,5.23,0,0,0,0,19.5,0,22,0,,0
2008,CB,6,2,74,184,0,0,4.29,0,0,4.17,0,38.5,131,17,0,Tennessee State,1
2008,WR,5,10,70,184,0,0,4.39,0,0,4.34,0,36,124,24,0,Virginia Tech,2
2008,DT,6,3,75,315,0,0,5.2,0,0,5,0,28,106,35,0,Iowa State,6
2008,QB,6,5,77,228,0,0,4.89,0,0,4.51,0,0,0,0,0,Boston College,1
2008,TE,6,4,76,250,0,0,4.8,0,0,4.27,0,36,121,14,0,Virginia,6
2008,RB,5,8,68,187,0,0,4.53,0,0,0,0,32.5,117,13,0,,0
2008,CB,5,10,70,192,0,0,4.32,0,0,0,0,33.5,125,0,0,Boise State,5
2008,FB,6,2,74,247,0,0,4.73,0,0,0,0,0,0,26,0,West Virginia,5
2008,OG,6,4,76,306,0,0,5.29,0,0,0,0,25,0,26,0,Oregon State,5
2008,OT,6,6,78,332,0,0,5.36,0,0,4.79,0,20.5,98,0,0,Oregon,7
2008,WR,6,1,73,194,0,0,4.37,0,0,3.96,0,37.5,128,19,0,Richmond,4
2008,SS,5,11,71,204,0,0,4.78,0,0,0,0,31.5,112,0,0,,0
2008,RB,5,9,69,216,0,0,4.4,0,0,0,0,32.5,124,0,0,,0
2008,WR,6,2,74,199,0,0,4.42,2.57,1.47,4.52,7.08,37.5,136,0,0,Coastal Carolina,2
2008,DT,6,2,74,310,0,0,5.06,0,0,0,0,27,0,20,0,Auburn,3
2008,RB,5,9,69,197,0,0,4.45,0,0,0,0,33.5,118,19,0,West Virginia,3
2008,OLB,6,3,75,231,0,0,4.74,0,0,4.4,0,32.5,120,17,0,McNeese State,3
2008,DE,6,2,74,264,0,0,5.06,0,0,4.73,0,27.5,105,24,0,,0
2008,RB,6,1,73,217,0,0,4.53,0,0,4.49,0,32,120,0,0,UCF,3
2008,WR,6,2,74,221,0,0,4.51,0,0,4.42,0,26.5,111,20,0,New Mexico,4
2008,QB,6,1,73,208,0,0,4.95,0,0,4.29,0,26.5,111,0,0,,0
2008,WR,6,1,73,187,0,0,4.59,0,0,4.5,0,35,119,0,0,,0
2008,OC,6,5,77,317,0,0,5.47,0,0,4.92,0,22.5,104,0,0,,0
2008,TE,6,3,75,254,0,0,4.59,0,0,4.31,0,27.5,114,27,0,California,3
2008,FB,6,1,73,230,0,0,4.66,0,0,4.5,0,39,134,30,0,,0
2008,RB,5,10,70,235,0,0,4.46,0,0,0,0,36.5,128,28,0,Oregon,1
2008,TE,6,4,76,268,0,0,4.78,0,0,4.36,0,25,110,17,0,,0
2008,OC,6,4,76,301,0,0,5.35,0,0,4.55,0,30,103,21,0,Notre Dame,6
2008,CB,5,10,70,195,0,0,4.6,0,0,4.1,0,30.5,123,0,0,,0
2008,WR,6,4,76,215,0,0,4.48,0,0,0,0,35,0,0,0,Texas,2
2008,QB,6,1,73,221,0,0,4.78,0,0,4.33,0,32,108,0,0,,0
2008,CB,6,1,73,202,0,0,4.44,0,0,4.25,0,38,131,10,0,Kansas,1
2008,TE,6,4,76,236,0,0,4.58,0,0,4.27,0,30,109,18,0,Kentucky,4
2008,CB,6,2,74,203,0,0,4.46,0,0,0,0,34,125,15,0,,0
2008,WR,6,2,74,215,0,0,4.4,0,0,4.26,0,28,126,0,0,Michigan State,2
2008,OG,6,4,76,303,0,0,5,0,0,4.78,0,24.5,100,28,0,Connecticut,6
2008,RB,6,1,73,213,0,0,4.59,0,0,0,0,30,116,21,0,UTEP,5
2008,CB,6,1,73,202,0,0,4.45,0,0,0,0,30.5,123,14,0,USC,2
2008,DE,6,5,77,264,0,0,4.75,0,0,4.23,0,32,117,25,0,Wake Forest,4
2008,RB,6,1,73,222,0,0,4.61,0,0,0,0,34,120,21,0,Arizona State,5
2008,CB,5,9,69,189,0,0,4.59,0,0,0,0,32,114,13,0,Boston College,6
2008,CB,5,9,69,190,0,0,4.42,0,0,4.28,0,32.5,119,21,0,Arizona State,4
2008,WR,6,6,78,232,0,0,4.59,0,0,4.44,0,30,115,0,0,Louisville,7
2008,CB,5,11,71,191,0,0,4.46,0,0,4.1,0,35.5,122,0,0,,0
2008,OC,6,4,76,296,0,0,5.3,0,0,4.55,0,30.5,113,26,0,Texas A&M,4
2008,FS,6,1,73,211,0,0,4.51,0,0,4.09,0,29.5,119,16,0,,0
2008,OLB,6,1,73,223,0,0,4.77,0,0,4.72,0,25,108,17,0,,0
2008,CB,5,10,70,187,0,0,4.37,0,0,4.2,0,36.5,128,17,0,Colorado,2
2008,ILB,6,2,74,248,0,0,4.76,0,0,4.29,0,31,118,24,0,Georgia Tech,3
2008,CB,5,10,70,185,0,0,4.38,0,0,0,0,33.5,119,20,0,Auburn,4
2008,OT,6,6,78,315,0,0,5.13,0,0,4.85,0,25,103,21,0,Vanderbilt,1
2008,CB,5,9,69,186,0,0,4.43,0,0,0,0,35.5,121,19,0,Kent State,4
2008,ILB,6,1,73,238,0,0,4.86,0,0,0,0,29.5,113,26,0,USC,5
2008,CB,5,9,69,193,0,0,4.51,0,0,0,0,29.5,110,0,0,South Florida,5
2008,SS,5,11,71,207,0,0,4.61,0,0,4.32,0,28,112,0,0,,0
2008,RB,5,7.5,67.5,197,28.375,9.125,4.38,2.5,1.44,4.2,7.03,38,121,20,0,,0
2008,OLB,6,1,73,227,0,0,4.51,0,0,4.25,0,30,118,0,0,,0
2008,QB,6,4,76,218,0,0,4.85,0,0,4.32,0,25.5,105,0,0,,0
2008,SS,5,11,71,211,0,0,4.44,0,0,0,0,0,0,24,0,Notre Dame,3
2008,CB,6,1,73,191,0,0,4.48,0,0,0,0,33,0,0,0,,0
2008,OT,6,4,76,303,0,0,4.99,0,0,4.54,0,26.5,107,35,0,Rutgers,3
2007,ILB,5,10,70,231,0,0,5,0,0,4.33,0,38.5,115,26,0,,0
2007,DE,6,4,76,267,0,0,4.8,0,0,0,0,0,0,25,0,Notre Dame,2
2007,DE,6,5,77,258,34.125,9.875,4.64,0,1.58,4.36,7.17,35,119,0,0,Clemson,1
2007,DE,6,4,76,274,0,0,4.7,0,0,4.4,0,36.5,108,26,0,,0
2007,FS,6,1,73,210,0,0,4.51,0,0,4.21,0,41,124,15,0,Boise State,2
2007,OLB,6,1,73,228,0,0,4.79,0,0,4.3,0,35,117,25,0,Oklahoma,6
2007,DT,6,4,76,304,0,0,5.17,0,0,4.83,0,25.5,103,0,0,Penn State,3
2007,TE,6,6,78,255,0,0,4.71,0,0,4.52,0,36,123,19,0,Whitworth,7
2007,OG,6,4,76,305,0,0,5.07,0,0,4.65,0,30,106,27,0,Akron,3
2007,WR,6,1,73,198,31.5,9,4.39,2.46,1.43,4.25,6.81,37,127,0,0,East Carolina,5
2007,FB,6,2,74,247,0,0,4.7,0,0,4.35,0,37,115,19,0,,0
2007,FB,5,11,71,243,0,0,4.73,0,0,4.43,0,33,114,23,0,Connecticut,6
2007,DE,6,3,75,250,0,0,4.73,0,0,4.36,0,35,115,25,0,,0
2007,CB,6,2,74,199,0,0,4.43,0,0,4.46,0,34.5,124,12,0,,0
2007,DE,6,5,77,271,0,0,4.69,0,0,0,0,33,111,22,0,Miami (FL),4
2007,CB,6,1,73,182,0,0,4.43,0,0,0,0,0,0,10,0,,0
2007,WR,6,3,75,208,35.875,9.875,4.53,2.62,1.53,4.19,6.69,36,129,14,0,Florida,7
2007,OT,6,4,76,300,0,0,4.84,0,0,4.63,0,32,105,28,0,Missouri Southern State,4
2007,DE,6,1,73,240,0,0,4.43,0,0,4.32,0,35,122,31,0,Florida International,4
2007,DE,6,3,75,266,0,0,4.77,0,0,4.75,0,30,109,25,0,Central Michigan,2
2007,OLB,6,1,73,237,0,0,4.72,0,0,0,0,0,111,19,0,Miami (FL),1
2007,QB,6,2,74,215,0,0,4.75,0,0,4.17,0,29.5,111,0,0,Brigham Young,2
2007,OG,6,2,74,313,0,0,5.36,0,0,4.81,0,25.5,93,24,0,Boston College,4
2007,CB,6,1,73,196,0,0,4.46,0,0,4.3,0,38.5,123,17,0,South Carolina,4
2007,OG,6,5,77,316,0,0,5.34,0,0,5.04,0,26.5,87,34,0,,0
2007,DE,6,4,76,261,0,0,5.02,0,0,4.76,0,32,107,21,0,,0
2007,ILB,6,2,74,239,0,0,4.78,0,0,0,0,0,0,33,0,California,6
2007,OLB,6,2,74,240,0,0,4.42,0,0,4.34,0,41.5,124,24,0,New Mexico,3
2007,OG,6,3,75,320,0,0,5.1,0,0,4.72,0,28.5,101,40,0,Texas,2
2007,RB,5,11,71,191,0,0,4.46,0,0,0,0,35.5,121,26,0,Florida State,3
2007,TE,6,7,79,252,0,0,4.78,0,0,4.41,0,35,116,0,0,Western Oregon,5
2007,WR,6,2,74,221,33.625,9.875,4.51,2.65,1.53,4.35,6.81,33,125,0,0,LSU,1
2007,CB,6,1,73,189,0,0,4.67,0,0,0,0,0,0,0,0,,0
2007,OLB,6,4,76,254,0,0,4.72,0,0,4.17,0,35.5,112,28,0,Nebraska,3
2007,RB,5,10,70,198,0,0,4.55,0,0,4.09,0,34,112,0,0,Marshall,7
2007,DT,6,6,78,324,0,0,5.07,0,0,0,0,27.5,107,33,0,Michigan,2
2007,WR,6,1,73,193,0,0,4.46,0,0,4.29,0,33,124,0,0,Michigan,5
2007,DT,6,3,75,297,0,0,5.2,0,0,4.81,0,27,108,22,0,,0
2007,OT,6,6,78,323,0,0,5.4,0,0,4.89,0,25.5,97,31,0,Penn State,1
2007,CB,5,11,71,190,0,0,4.45,0,0,4.37,0,33.5,111,17,0,Texas,5
2007,DE,6,6,78,268,0,0,5,0,0,4.8,0,29,106,21,0,,0
2007,RB,5,10,70,202,0,0,4.56,0,0,4.43,0,35.5,120,14,0,,0
2007,DE,6,2,74,259,0,0,4.73,0,0,0,0,0,0,15,0,,0
2007,OLB,6,4,76,240,0,0,4.82,0,0,4.31,0,32.5,106,19,0,Michigan,6
2007,DE,6,6,78,296,0,0,4.9,0,0,4.18,0,33.5,110,33,0,Nebraska,1
2007,TE,6,7,79,270,0,0,4.78,0,0,4.32,0,30,111,16,0,Iowa,4
2007,DT,6,3,75,309,0,0,5.02,0,0,4.82,0,29,104,29,0,,0
2007,RB,5,10,70,218,0,0,4.63,0,0,0,0,36.5,121,23,0,Kansas State,6
2007,WR,6,1,73,188,0,0,4.36,0,0,4.15,0,32.5,123,0,0,Virginia Tech,5
2007,TE,6,3,75,257,0,0,4.94,0,0,4.43,0,30,111,34,0,,0
2007,CB,6,1,73,190,0,0,4.53,0,0,4.31,0,35,122,17,0,Alabama State,5
2007,DT,6,3,75,313,0,0,5.1,0,0,0,0,26,0,34,0,Florida,4
2007,RB,5,10,70,207,0,0,4.49,0,0,0,0,0,120,27,0,,0
2007,CB,5,10,70,199,0,0,4.57,0,0,4.51,0,35.5,120,18,0,,0
2007,WR,5,11,71,184,0,0,4.57,0,0,4.3,0,34.5,123,0,0,,0
2007,RB,6,1,73,206,0,0,4.62,0,0,0,0,34,118,0,0,,0
2007,DE,6,4,76,272,0,0,4.69,0,0,4.32,0,30.5,111,32,0,Texas,2
2007,OLB,6,1,73,236,0,0,4.77,0,0,0,0,29.5,113,18,0,,0
2007,SS,6,2,74,216,0,0,4.55,0,0,4.26,0,35,122,17,0,,0
2007,SS,5,11,71,216,0,0,4.54,0,0,0,0,0,0,25,0,,0
2007,RB,5,11,71,211,0,0,4.75,0,0,4.53,0,30,108,19,0,Alabama,7
2007,OC,6,4,76,302,0,0,5.13,0,0,4.65,0,26,102,31,0,Ohio State,6
2007,ILB,5,10,70,239,0,0,4.64,0,0,4.37,0,31,104,24,0,Florida State,3
2007,WR,5,10,70,181,0,0,4.5,0,0,4.14,0,35.5,115,0,0,Florida State,4
2007,DE,6,3,75,249,0,0,4.77,0,0,0,0,0,0,19,0,,0
2007,OT,6,7,79,315,0,0,5.62,0,0,4.92,0,27.5,97,21,0,Fresno State,7
2007,ILB,6,5,77,250,0,0,4.58,0,0,4.22,0,34.5,122,26,0,Brown,4
2007,OG,6,3,75,306,0,0,5.42,0,0,4.78,0,25,94,20,0,,0
2007,ILB,6,1,73,230,0,0,4.51,0,0,4.09,0,36,121,25,0,Hampton,2
2007,DT,6,1,73,328,0,0,5.4,0,0,0,0,0,0,25,0,,0
2007,QB,6,4,76,231,0,0,4.76,0,0,4.46,0,0,0,19,0,Stanford,3
2007,OLB,6,3,75,238,0,0,4.73,0,0,0,0,32,113,19,0,,0
2007,WR,6,6,78,209,0,0,4.49,0,0,4.27,0,36,125,0,0,,0
2007,WR,5,11,71,174,0,0,4.3,0,0,4.21,0,0,123,0,0,Kansas State,3
2007,WR,6,2,74,211,0,0,4.57,0,0,0,0,32.5,117,17,0,Texas Tech,6
2007,DE,6,4,76,249,0,0,4.65,0,0,0,0,0,0,19,0,Central Arkansas,6
2007,SS,5,11,71,204,0,0,4.61,0,0,4.17,0,34.5,122,10,0,Washington State,5
2007,OT,6,6,78,324,0,0,5.19,0,0,4.53,0,30,111,22,0,Northern Illinois,4
2007,OC,6,3,75,315,0,0,5.28,0,0,0,0,0,0,34,0,Clemson,5
2007,OT,6,4,76,301,0,0,5.08,0,0,4.4,0,32.5,103,34,0,Virginia Tech,5
2007,FS,6,1,73,203,0,0,4.45,0,0,4.3,0,36.5,121,20,0,Clemson,5
2007,FS,6,1,73,206,0,0,4.51,0,0,4.27,0,34.5,121,22,0,Wake Forest,5
2007,QB,6,3,75,222,0,0,4.96,0,0,4.46,0,32.5,106,0,0,,0
2007,FS,6,2,74,205,0,0,4.6,0,0,4.46,0,34.5,115,12,0,Washington,4
2007,WR,6,1,73,193,31.25,9.125,4.44,2.58,1.48,4.08,6.54,38,123,16,0,Ohio State,1
2007,SS,6,1,73,202,0,0,4.45,0,0,4.1,0,36,120,16,0,Texas,1
2007,OG,6,3,75,311,0,0,5.18,0,0,4.72,0,26.5,103,29,0,Auburn,1
2007,QB,6,4,76,232,0,0,5,0,0,4.28,0,29.5,108,0,0,,0
2007,OT,6,4,76,313,0,0,4.91,0,0,4.68,0,29,104,22,0,,0
2007,OLB,6,1,73,228,0,0,4.77,0,0,4.62,0,33,111,0,0,,0
2007,CB,5,11,71,193,0,0,4.39,0,0,4.07,0,37.5,125,15,0,Michigan,1
2007,TE,6,4,76,248,0,0,4.84,0,0,4.68,0,28.5,106,15,0,,0
2007,DT,6,5,77,300,0,0,5.04,0,0,4.79,0,30.5,108,24,0,Tennessee,1
2007,TE,6,6,78,261,0,0,4.8,0,0,4.4,0,32,112,21,0,Rutgers,7
2007,ILB,6,2,74,243,0,0,4.59,0,0,4.29,0,33,107,23,0,Michigan,2
2007,OC,6,3,75,302,0,0,5.35,0,0,4.8,0,24.5,96,29,0,North Carolina State,4
2007,OLB,6,1,73,230,0,0,4.6,0,0,4.52,0,32,107,26,0,,0
2007,OT,6,5,77,305,0,0,5.09,0,0,4.52,0,25.5,100,22,0,Notre Dame,3
2007,OT,6,7,79,302,0,0,5.11,0,0,4.87,0,28.5,109,20,0,Florida State,3
2007,RB,5,11,71,230,0,0,4.4,0,0,4.16,0,36,127,26,0,Arizona,2
2007,OT,6,7,79,334,0,0,5.59,0,0,0,0,0,94,30,0,,0
2007,OLB,6,2,74,254,0,0,4.75,0,0,4.43,0,29.5,115,23,0,,0
2007,WR,6,3,75,210,0,0,4.67,0,0,0,0,34.5,120,0,0,,0
2007,WR,6,1,73,186,0,0,4.48,0,0,4.32,0,36.5,122,0,0,,0
2007,WR,6,1,73,204,32.25,9.25,4.32,2.5,1.49,4.22,7.02,37,123,11,0,Washington State,3
2007,OT,6,5,77,308,0,0,5.29,0,0,4.65,0,27,106,28,0,Oklahoma State,6
2007,WR,6,1,73,195,0,0,4.45,0,0,4.4,0,35.5,120,15,0,Louisiana Tech,7
2007,CB,5,10,70,185,0,0,4.32,0,0,4.12,0,36,122,27,0,Arkansas,2
2007,CB,5,10,70,190,0,0,4.65,0,0,4.43,0,28.5,114,16,0,California,3
2007,RB,5,9,69,245,0,0,4.77,0,0,4.42,0,30,103,25,0,Hawaii,7
2007,CB,5,10,70,190,0,0,4.44,0,0,4.3,0,29.5,111,11,0,Auburn,6
2007,RB,5,11,71,203,0,0,4.45,0,0,4.17,0,38,123,0,0,Auburn,2
2007,RB,5,10,70,210,0,0,4.54,0,0,4.14,0,37,122,21,0,Nebraska,2
2007,DT,6,1,73,305,0,0,5.05,0,0,4.56,0,30,0,33,0,Arkansas,7
2007,FS,6,1,73,200,0,0,4.52,0,0,4.28,0,32.5,121,12,0,Syracuse,4
2007,DE,6,3,75,278,0,0,4.92,0,0,0,0,33,110,18,0,,0
2007,WR,6,1,73,193,0,0,4.52,0,0,4.39,0,39,126,14,0,,0
2007,DT,6,3,75,310,0,0,5.15,0,0,4.49,0,29,108,28,0,Mississippi State,5
2007,WR,6,5,77,239,33.375,9.25,4.35,2.53,1.52,0,0,42.5,139,0,0,Georgia Tech,1
2007,DE,6,2,74,270,0,0,4.84,0,0,0,0,34,118,33,0,Georgia,3
2007,OT,6,9,81,330,0,0,5.41,0,0,4.7,0,27,91,0,0,,0
2007,SS,6,3,75,205,0,0,4.62,0,0,4.32,0,33,114,15,0,Arizona,7
2007,OLB,6,1,73,232,0,0,4.59,0,0,4.07,0,38,116,19,0,,0
2007,WR,6,3,75,210,0,7.5,4.5,2.66,1.65,4.31,7.03,34,129,0,0,Lane,3
2007,WR,6,1,73,207,0,0,4.54,0,0,4.2,0,34,119,22,0,San Jose State,3
2007,OG,6,5,77,309,0,0,5.46,0,0,4.88,0,25.5,98,28,0,,0
2007,OC,6,3,75,299,0,0,4.96,0,0,4.34,0,26,104,34,0,USC,2
2007,OT,6,5,77,298,0,0,5.08,0,0,4.47,0,32,106,20,0,Oregon State,6
2007,QB,6,3,75,218,0,0,4.85,0,0,4.44,0,32.5,112,0,0,Houston,2
2007,QB,6,4,76,234,0,0,5.37,0,0,4.64,0,25,91,0,0,,0
2007,FS,6,1,73,213,0,0,4.35,0,0,0,0,37.5,123,0,0,LSU,1
2007,ILB,6,2,74,237,0,0,4.78,0,0,4.45,0,34,109,19,0,,0
2007,QB,6,1,73,209,0,0,4.74,0,0,4.41,0,32.5,113,0,0,,0
2007,RB,6,2,74,226,0,0,4.52,0,0,4.22,0,34.5,122,28,0,Rutgers,2
2007,CB,5,10,70,204,0,0,4.54,0,0,0,0,34,119,14,0,,0
2007,OC,6,3,75,303,0,0,5.46,0,0,4.84,0,27.5,104,34,0,,0
2007,RB,5,11,71,215,0,0,4.46,0,0,4.58,0,35.5,125,20,0,California,1
2007,OG,6,5,77,319,0,0,5.86,0,0,5.01,0,24.5,91,22,0,,0
2007,OT,6,8,80,309,0,0,5.08,0,0,4.54,0,30.5,100,0,0,Boston College,3
2007,DT,6,5,77,286,0,0,4.98,0,0,4.46,0,28,108,27,0,Oklahoma State,4
2007,CB,5,9,69,185,0,0,4.57,0,0,4.32,0,34.5,122,14,0,Mississippi,7
2007,DT,6,3,75,277,0,0,4.81,0,0,4.12,0,31,108,27,0,Tennessee,2
2007,CB,6,1,73,203,0,0,4.39,0,0,4.17,0,36,129,17,0,Fresno State,3
2007,FB,6,1,73,256,0,0,4.85,0,0,4.47,0,29.5,113,14,0,Alabama,4
2007,WR,5,11,71,205,0,0,4.52,0,0,4.35,0,33.5,114,19,0,,0
2007,CB,5,11,71,181,0,0,4.58,0,0,4.76,0,33,118,17,0,Memphis,5
2007,WR,6,2,74,214,0,0,4.39,2.49,1.51,4.31,6.97,37.5,121,0,0,Tennessee,1
2007,DT,6,1,73,309,0,0,5.15,0,0,4.65,0,24,106,24,0,California,3
2007,FS,5,11,71,195,0,0,4.47,0,0,4.33,0,35,111,11,0,Miami (FL),1
2007,TE,6,5,77,256,0,0,4.87,0,0,4.42,0,34,115,0,0,Arizona State,2
2007,TE,6,4,76,252,0,0,4.79,0,0,4.49,0,34,117,19,0,Georgia,4
2007,ILB,6,3,75,249,0,0,4.87,0,0,4.25,0,32,108,22,0,Tennessee,7
2007,DE,6,5,77,274,0,0,4.92,0,0,4.35,0,34,118,26,0,Nebraska,4
2007,WR,6,2,74,217,0,0,4.54,0,0,4.35,0,32,110,0,0,,0
2007,OC,6,3,75,299,0,0,5.32,0,0,4.53,0,28,105,27,0,Central Michigan,6
2007,DE,6,5,77,261,0,0,4.82,0,0,4.53,0,32,115,17,0,Georgia,3
2007,DE,6,7,79,250,0,0,4.7,0,0,0,0,30.5,120,16,0,Florida,1
2007,RB,5,9,69,231,0,0,4.75,0,0,4.56,0,31,106,16,0,,0
2007,OC,6,3,75,293,0,0,5.35,0,0,4.84,0,25.5,101,28,0,,0
2007,WR,6,2,74,225,0,0,4.41,0,0,0,0,40,119,19,0,Boise State,5
